user_id,total_spending_idr,avg_txn_idr,median_txn_idr,max_txn_idr,txn_count,std_amount_idr,weekend_ratio,night_ratio,month_start_ratio,month_end_ratio,above_avg_ratio,spike_ratio,unique_categories,unique_merchants,active_months,fraud_ratio,avg_dist_merchant,spending_cov,impulse_score,cat_belanja_online,cat_elektronik,cat_fashion_&_pakai,cat_hiburan,cat_investasi_&_asu,cat_kecantikan_&_pe,cat_kesehatan,cat_kesehatan_&_kec,cat_makanan_&_minum,cat_olahraga_&_gym,cat_pendidikan,cat_properti_&_reno,cat_pulsa_&_data,cat_restoran_&_kafe,cat_sembako_&_kebut,cat_transportasi,cat_travel_&_hotel,dominant_payment,gender,age,cat_makanan_&_minum_ratio,cat_transportasi_ratio,cat_kesehatan_&_kec_ratio,cat_sembako_&_kebut_ratio,cat_kesehatan_ratio,cat_pendidikan_ratio,cat_belanja_online_ratio,cat_pulsa_&_data_ratio,cat_hiburan_ratio,cat_fashion_&_pakai_ratio,pendapatan_bulan,cluster,spending_persona,persona_encoded
BUDU00896,6012000,158210.52631578947,139300.0,630000,38,123988.59535495142,0.3684210526315789,0.18421052631578946,0.23684210526315788,0.2631578947368421,0.0,0.10526315789473684,9,26,11,0.0,0.3860605263157895,0.7836937164817289,0.2,1059400,0,298700,256000,0,0,0,630000,1815100,0,868100,0,125600,0,551700,407400,0,Ovo,L,44.0,0.3019128409846973,0.06776447105788423,0.10479041916167664,0.09176646706586826,0.0,0.14439454424484366,0.1762142381902861,0.0208915502328676,0.04258150365934797,0.04968396540252828,0,1,Emotional Spender,0
BUDU00897,301700,23207.69230769231,21400.0,66000,13,15430.514224444018,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,5,11,8,0.0,0.18317692307692307,0.6648879181895002,0.2077,0,0,0,0,0,0,20800,0,59700,0,0,0,28900,0,85600,106700,0,Gopay,P,20.0,0.19787868743785217,0.3536625787205834,0.0,0.2837255551872721,0.06894265826980445,0.0,0.0,0.0957905203844879,0.0,0.0,0,0,Rational Spender,2
BUDU00898,70680900,699810.8910891089,622600.0,3150000,101,576775.9020453246,0.40594059405940597,0.2079207920792079,0.15841584158415842,0.22772277227722773,0.3465346534653465,0.09900990099009901,10,54,12,0.009900990099009901,0.3195178217821782,0.8241882334064476,0.2886,11578100,5382900,6154000,7625600,0,4855100,0,0,14158900,4673300,0,0,0,12287800,0,1582800,2382400,Kartu Debit,L,44.0,0.20032144469014967,0.02239360279792702,0.0,0.0,0.0,0.0,0.16380804432314813,0.0,0.10788770375023521,0.08706736897804074,0,1,Emotional Spender,0
BUDU00899,4956700,165223.33333333334,124800.0,695200,30,141132.29226346544,0.43333333333333335,0.13333333333333333,0.16666666666666666,0.3,0.0,0.1,8,25,11,0.0,0.20180333333333333,0.8541910480569659,0.2067,211200,0,803800,862100,0,0,0,239100,1985000,0,0,0,261600,0,262600,331300,0,Ovo,P,31.0,0.4004680533419412,0.06683882421772551,0.04823773881816531,0.05297879637662154,0.0,0.0,0.042608993887061956,0.05277704924647447,0.1739262008997922,0.16216434321221782,0,1,Emotional Spender,0
BUDU00900,288500,28850.0,20250.0,75000,10,23660.950013800284,0.4,0.4,0.1,0.2,0.0,0.1,4,7,4,0.0,0.35617,0.8201369155563357,0.275,0,0,0,0,0,0,0,0,0,0,14500,0,99900,0,99100,75000,0,Tunai,L,45.0,0.0,0.25996533795493937,0.0,0.3435008665511265,0.0,0.05025996533795494,0.0,0.3462738301559792,0.0,0.0,0,0,Rational Spender,2
BUDU00901,6934700,182492.1052631579,134950.0,908000,38,166394.80628195775,0.34210526315789475,0.15789473684210525,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.05263157894736842,8,27,12,0.02631578947368421,0.22876842105263157,0.9117918062373851,0.1803,1467700,0,798000,1120800,0,0,0,249300,2262500,0,0,0,551200,0,314600,170600,0,Gopay,L,32.0,0.32625780495190854,0.024600920010959378,0.03594964454122024,0.045366057652097426,0.0,0.0,0.21164578136040493,0.07948433241524507,0.16162198797352445,0.11507347109464,0,1,Emotional Spender,0
BUDU00902,30760300,627761.224489796,463600.0,2022200,49,474843.71587586874,0.32653061224489793,0.2857142857142857,0.12244897959183673,0.24489795918367346,0.32653061224489793,0.08163265306122448,9,35,12,0.02040816326530612,0.2945877551020408,0.7564081650022128,0.2776,7635400,4089000,4400200,2543700,0,2058200,0,0,4156800,1907200,0,0,0,3039700,0,930100,0,Kartu Kredit,P,40.0,0.1351352229984753,0.03023702629688267,0.0,0.0,0.0,0.0,0.24822254659414894,0.0,0.08269425200664493,0.14304801968771436,0,1,Emotional Spender,0
BUDU00903,36420200,627934.4827586206,413550.0,2850000,58,584112.1394232938,0.39655172413793105,0.20689655172413793,0.15517241379310345,0.1896551724137931,0.22413793103448276,0.06896551724137931,9,35,12,0.034482758620689655,0.05560344827586207,0.9302119177421058,0.256,6485200,3690700,3548900,2887200,0,4689000,0,0,7409500,0,0,0,0,4841600,0,132000,2736100,Kartu Kredit,P,40.0,0.2034447916266248,0.0036243623044354507,0.0,0.0,0.0,0.0,0.1780660183085211,0.0,0.07927468822246994,0.0974431771379619,0,1,Emotional Spender,0
BUDU00904,9633300,178394.44444444444,136750.0,508600,54,140329.8048152881,0.35185185185185186,0.14814814814814814,0.07407407407407407,0.2962962962962963,0.0,0.1111111111111111,9,35,12,0.018518518518518517,0.26245,0.786626541270962,0.1843,1832500,0,1526400,1503800,0,0,0,354000,2910800,0,466300,0,23800,0,591600,424100,0,Kartu Debit,L,24.0,0.30216021508724944,0.04402437378676051,0.036747531998380614,0.06141197720407337,0.0,0.04840501178204769,0.19022557171478102,0.002470596784071917,0.15610434638182139,0.15845037526081404,0,1,Emotional Spender,0
BUDU00905,7714300,164134.04255319148,118800.0,638600,47,128512.19748672772,0.3404255319148936,0.1702127659574468,0.1702127659574468,0.23404255319148937,0.0,0.0851063829787234,9,30,12,0.0,0.3318936170212766,0.7829710125191143,0.183,2190800,0,694100,447400,0,0,0,214100,1934300,0,122900,0,493400,0,1145500,471800,0,Gopay,L,39.0,0.25074212825531805,0.061159146001581476,0.027753652308051283,0.14849046575839675,0.0,0.015931451978792633,0.283992066681358,0.0639591408164059,0.05799618889594649,0.08997575930414943,0,1,Emotional Spender,0
BUDU00906,12902400,192573.1343283582,144100.0,735000,67,158880.44350361667,0.34328358208955223,0.14925373134328357,0.16417910447761194,0.23880597014925373,0.0,0.11940298507462686,9,45,12,0.014925373134328358,0.28128358208955223,0.8250395054208766,0.1828,3423800,0,940200,1632600,0,0,0,942300,3308300,0,1170700,0,57200,0,475400,951900,0,Gopay,P,30.0,0.25640966021825395,0.07377697172619048,0.07303292410714286,0.03684585813492063,0.0,0.0907350570436508,0.26536148313492064,0.00443328373015873,0.12653459821428573,0.07287016369047619,0,1,Emotional Spender,0
BUDU00907,73667600,767370.8333333334,611200.0,3900000,96,726319.9928285441,0.3125,0.15625,0.125,0.22916666666666666,0.3541666666666667,0.09375,10,52,12,0.010416666666666666,0.19679270833333332,0.9465045598273899,0.2411,9184400,3900000,10690500,3884000,0,1551600,0,0,13850000,3898400,0,0,0,11101500,0,3515200,12092000,Kartu Kredit,L,40.0,0.18800666778882438,0.047717042499009064,0.0,0.0,0.0,0.0,0.12467353354799125,0.0,0.052723313912764906,0.1451180709022691,0,1,Emotional Spender,0
BUDU00908,53459600,786170.5882352941,483750.0,3000000,68,681856.1434174123,0.3382352941176471,0.25,0.14705882352941177,0.20588235294117646,0.3235294117647059,0.1323529411764706,10,44,12,0.014705882352941176,0.2797058823529412,0.8673132188116641,0.2779,7448800,12484600,3825600,5890400,0,1003400,0,0,8354200,1413100,0,0,0,10951300,0,1525800,562400,Kartu Kredit,P,38.0,0.15627127774992705,0.028541178759287387,0.0,0.0,0.0,0.0,0.13933512409370816,0.0,0.11018413905079724,0.07156058032607801,0,1,Emotional Spender,0
BUDU00909,7422200,185555.0,130900.0,910000,40,184145.4650053899,0.3,0.25,0.225,0.175,0.025,0.1,8,28,12,0.025,0.32332,0.9924036808783914,0.2,2027500,0,1561000,473100,0,0,0,0,1635800,0,133900,0,130700,0,887300,572900,0,Ovo,L,19.0,0.22039287542777075,0.0771873568483738,0.0,0.11954676511007518,0.0,0.018040473175069387,0.2731669855298968,0.01760933415968311,0.06374120880601439,0.2103150009431166,0,1,Emotional Spender,0
BUDU00910,316120900,3010675.238095238,2334500.0,22363800,105,3042280.5493444246,0.4095238095238095,0.19047619047619047,0.19047619047619047,0.2,0.8952380952380953,0.10476190476190476,10,60,12,0.01904761904761905,0.3339133333333334,1.0104977484284166,0.3952,14746400,29642100,18060700,13128200,42482300,7200900,0,0,0,16514900,0,23170400,0,98745200,0,0,52429800,Kartu Kredit,L,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04664797550557397,0.0,0.04152904790540581,0.05713225541240709,0,2,Impulsive Spender,1
BUDU00911,1584800,49525.0,34500.0,224000,32,44985.7970417761,0.40625,0.21875,0.21875,0.21875,0.0,0.0625,7,27,12,0.0,0.30523125,0.9083452204296033,0.2172,0,0,220200,0,0,0,180600,0,277700,0,283600,0,122800,0,301100,198800,0,Gopay,L,21.0,0.1752271580010096,0.1254416961130742,0.0,0.18999242806663302,0.11395759717314488,0.17895002523977788,0.0,0.07748611812216052,0.0,0.1389449772841999,0,0,Rational Spender,2
BUDU00912,44540300,706988.8888888889,493500.0,2667900,63,604542.8723853845,0.36507936507936506,0.25396825396825395,0.20634920634920634,0.2698412698412698,0.31746031746031744,0.14285714285714285,10,41,12,0.015873015873015872,0.3786301587301587,0.8550952948291598,0.2889,13384700,3279700,2007600,2995400,0,1723600,0,0,7960200,2084900,0,0,0,8801900,0,1525800,776500,Kartu Debit,L,38.0,0.17871904769388622,0.0342566170411964,0.0,0.0,0.0,0.0,0.3005076301686338,0.0,0.06725145542351534,0.04507378710965126,0,1,Emotional Spender,0
BUDU00913,8647300,154416.07142857142,132950.0,665000,56,118621.08930507289,0.30357142857142855,0.14285714285714285,0.25,0.25,0.0,0.07142857142857142,9,40,12,0.0,0.14151785714285714,0.7681913430879098,0.1598,1389700,0,931800,1159500,0,0,0,262000,1818600,0,548700,0,451500,0,1179900,905600,0,Dana,P,42.0,0.21030841996923896,0.10472633076220324,0.030298474668393603,0.13644721473754814,0.0,0.06345333225399835,0.1607091230788801,0.052212829438090504,0.1340880968626045,0.10775617822904258,0,1,Emotional Spender,0
BUDU00914,271000,18066.666666666668,18800.0,31100,15,10256.542627350927,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.0,0.0,4,10,8,0.0,0.12240000000000001,0.5677053114769886,0.0833,0,0,0,0,0,0,0,0,71400,0,0,0,37100,0,61100,101400,0,Tunai,P,20.0,0.26346863468634685,0.37416974169741696,0.0,0.22546125461254612,0.0,0.0,0.0,0.13690036900369004,0.0,0.0,0,0,Rational Spender,2
BUDU00915,8402400,158535.84905660377,126600.0,532000,53,107925.85434586316,0.41509433962264153,0.20754716981132076,0.20754716981132076,0.3018867924528302,0.0,0.07547169811320754,9,37,12,0.0,0.29532075471698116,0.6807662430175602,0.2189,1777600,0,553500,1000000,0,0,0,1172700,1706500,0,278800,0,241900,0,670600,1000800,0,Gopay,P,30.0,0.20309673426640007,0.11910882604970009,0.13956726649528706,0.07981053032466914,0.0,0.03318099590593164,0.2115586023041036,0.028789393506617158,0.11901361515757403,0.06587403598971722,0,1,Emotional Spender,0
BUDU00916,53711900,735779.4520547945,487400.0,3900000,73,737142.6821704692,0.410958904109589,0.1780821917808219,0.1506849315068493,0.2054794520547945,0.273972602739726,0.136986301369863,10,43,12,0.0,0.1407205479452055,1.0018527700275777,0.2726,8422700,7305500,5227900,893500,0,2438500,0,0,8469800,280400,0,0,0,7925000,0,5865500,6883100,Kartu Kredit,L,24.0,0.15768945056868217,0.10920298853699087,0.0,0.0,0.0,0.0,0.15681254991910545,0.0,0.016635047354496862,0.097332248533379,0,1,Emotional Spender,0
BUDU00917,1335900,55662.5,40300.0,175400,24,45376.720832143226,0.5416666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.125,8,22,10,0.0,0.30901666666666666,0.8152116924705722,0.2583,0,0,47400,164800,0,0,243900,0,99900,0,40000,0,338900,0,210300,190700,0,Dana,P,49.0,0.07478104648551538,0.14275020585373158,0.0,0.15742196272176062,0.1825735459240961,0.029942360955161316,0.0,0.25368665319260425,0.12336252713526462,0.03548169773186616,0,0,Rational Spender,2
BUDU00918,69813000,671278.8461538461,503150.0,2295300,104,541586.6549231884,0.38461538461538464,0.19230769230769232,0.1346153846153846,0.25961538461538464,0.25961538461538464,0.09615384615384616,10,53,12,0.019230769230769232,0.2820057692307692,0.806798334293206,0.2587,11114800,12453900,3438500,7835000,0,9393600,0,0,10618500,3438300,0,0,0,4650300,0,856100,6014000,Kartu Kredit,L,41.0,0.15209917923595892,0.012262759084984172,0.0,0.0,0.0,0.0,0.1592081703980634,0.0,0.11222838153352528,0.04925300445475771,0,1,Emotional Spender,0
BUDU00919,10972900,179883.60655737706,151600.0,813600,61,137502.4256517291,0.3442622950819672,0.06557377049180328,0.16393442622950818,0.22950819672131148,0.01639344262295082,0.04918032786885246,9,37,12,0.01639344262295082,0.1399311475409836,0.7643966467164993,0.1508,2288800,0,1766800,853000,0,0,0,1656900,2903000,0,1089600,0,173400,0,34500,206900,0,Kartu Debit,P,34.0,0.2645608726954588,0.018855544113224397,0.1509992800444732,0.003144109579053851,0.0,0.09929918253150945,0.20858660882720156,0.015802568145157615,0.07773697017196912,0.161014863891952,0,1,Emotional Spender,0
BUDU00920,214749200,2825647.3684210526,1940000.0,10429900,76,2469878.678071654,0.5526315789473685,0.3026315789473684,0.11842105263157894,0.27631578947368424,0.868421052631579,0.13157894736842105,10,46,12,0.0,0.22006973684210526,0.8740930328655273,0.4776,9693900,35195500,26132200,10823300,20588100,2849600,0,0,0,7290600,0,6958400,0,64518500,0,0,30699100,Kartu Kredit,P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045140563969504895,0.0,0.050399722094424566,0.12168706565612351,0,2,Impulsive Spender,1
BUDU00921,1822700,47965.78947368421,34550.0,281000,38,48415.65123485402,0.2894736842105263,0.21052631578947367,0.13157894736842105,0.3157894736842105,0.0,0.05263157894736842,7,24,11,0.0,0.18549736842105263,1.009378804479318,0.1724,0,0,281000,0,0,0,67400,0,472300,0,60600,0,158300,0,455200,327900,0,Ovo,L,44.0,0.2591210841059966,0.17989795358534044,0.0,0.24973939759697153,0.03697810939814561,0.03324738026005376,0.0,0.08684917978822626,0.0,0.1541668952652658,0,0,Rational Spender,2
BUDU00922,52388400,680368.8311688312,497200.0,2850000,77,579713.3509579359,0.44155844155844154,0.12987012987012986,0.14285714285714285,0.19480519480519481,0.2987012987012987,0.15584415584415584,10,49,12,0.0,0.11165974025974025,0.8520574788266307,0.2766,8178500,12946200,5023800,3968300,0,3586600,0,0,6057200,2072900,0,0,0,5162600,0,841400,4550900,Kartu Kredit,L,23.0,0.11562101533927358,0.016060807354299808,0.0,0.0,0.0,0.0,0.15611280359774302,0.0,0.07574768460193478,0.09589527452642188,0,1,Emotional Spender,0
BUDU00923,506000,23000.0,18000.0,101000,22,19752.92624494141,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.2727272727272727,0.0,0.045454545454545456,4,12,10,0.0,0.21295454545454548,0.8588228802148439,0.1727,0,0,0,0,0,0,0,0,132600,0,0,0,131500,0,210300,31600,0,Tunai,L,47.0,0.26205533596837943,0.062450592885375494,0.0,0.41561264822134386,0.0,0.0,0.0,0.2598814229249012,0.0,0.0,0,0,Rational Spender,2
BUDU00924,2019700,54586.48648648649,41300.0,153400,37,39400.60745556936,0.40540540540540543,0.13513513513513514,0.0,0.40540540540540543,0.0,0.05405405405405406,7,26,11,0.0,0.14405135135135136,0.721801493219818,0.1905,0,0,387600,53700,0,0,291200,0,353000,0,0,0,327200,0,303000,304000,0,Gopay,P,26.0,0.17477843244046146,0.15051740357478832,0.0,0.15002228053671338,0.14417982868742882,0.0,0.0,0.16200425805812743,0.02658810714462544,0.19190968955785512,0,0,Rational Spender,2
BUDU00925,370900,24726.666666666668,19600.0,69300,15,18585.03494238103,0.4,0.2,0.2,0.2,0.0,0.13333333333333333,5,12,11,0.0,0.13477333333333333,0.751619099853641,0.22,0,0,0,0,0,0,111900,0,0,0,12800,0,48200,0,164900,33100,0,Tunai,P,48.0,0.0,0.0892423833917498,0.0,0.44459423025074146,0.3016985710434079,0.03451064977082772,0.0,0.12995416554327313,0.0,0.0,0,0,Rational Spender,2
BUDU00926,184800,18480.0,13950.0,65300,10,17636.94354977012,0.4,0.0,0.4,0.1,0.0,0.1,4,8,6,0.0,0.17565,0.9543800622169978,0.155,0,0,0,0,0,0,0,0,37200,0,0,0,26500,0,99100,22000,0,Gopay,P,51.0,0.2012987012987013,0.11904761904761904,0.0,0.5362554112554112,0.0,0.0,0.0,0.14339826839826839,0.0,0.0,0,0,Rational Spender,2
BUDU00927,1920600,80025.0,55600.0,325000,24,78945.78904980082,0.2916666666666667,0.125,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,7,18,10,0.0,0.26266666666666666,0.9865140774732999,0.1521,0,0,460700,275000,0,0,91000,0,562200,0,169000,0,0,0,212800,149900,0,Gopay,P,41.0,0.29272102467978756,0.07804852650213474,0.0,0.11079870873685306,0.04738102676247006,0.08799333541601582,0.0,0.0,0.143184421534937,0.23987295636780173,0,1,Emotional Spender,0
BUDU00928,1584500,52816.666666666664,38300.0,142000,30,42187.73382225538,0.23333333333333334,0.1,0.13333333333333333,0.3333333333333333,0.0,0.1,7,23,10,0.03333333333333333,0.3227266666666667,0.7987579770701556,0.1267,0,0,169400,139000,0,0,0,0,331500,0,93400,0,281600,0,301400,268200,0,Tunai,P,19.0,0.209214263174503,0.16926475228778795,0.0,0.19021773430104133,0.0,0.05894603976017671,0.0,0.17772167876301673,0.08772483433259703,0.10691069738087725,0,0,Rational Spender,2
BUDU00929,309900,17216.666666666668,15100.0,36000,18,9591.310405472113,0.3888888888888889,0.0,0.16666666666666666,0.3333333333333333,0.0,0.05555555555555555,6,15,10,0.05555555555555555,0.28484444444444446,0.5570945056421363,0.1444,0,0,0,0,0,0,9700,0,47600,0,27200,0,34700,0,86100,104600,0,Gopay,P,34.0,0.15359793481768313,0.3375282349144885,0.0,0.27783155856727976,0.03130041949015812,0.0877702484672475,0.0,0.11197160374314295,0.0,0.0,0,0,Rational Spender,2
BUDU00930,409400,31492.30769230769,29000.0,107100,13,28404.70798824441,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,5,11,8,0.0,0.20996153846153845,0.9019570196560267,0.2308,0,0,0,0,0,0,33800,0,160900,0,11500,0,0,0,174000,29200,0,Tunai,L,53.0,0.39301416707376646,0.071323888617489,0.0,0.42501221299462627,0.08255984367366878,0.028089887640449437,0.0,0.0,0.0,0.0,0,0,Rational Spender,2
BUDU00931,6710200,191720.0,149800.0,665000,35,127711.5909797863,0.42857142857142855,0.11428571428571428,0.2,0.14285714285714285,0.0,0.05714285714285714,9,28,12,0.02857142857142857,0.15703714285714285,0.666135984664022,0.1929,1143600,0,1133700,1510300,0,0,0,352900,971000,0,566500,0,177700,0,88600,765900,0,Kartu Debit,P,39.0,0.14470507585466902,0.11413966796816787,0.052591577002175795,0.01320377932103365,0.0,0.08442371315311019,0.17042711096539598,0.026482072069386905,0.2250752585615928,0.16895174510446784,0,1,Emotional Spender,0
BUDU00932,472070800,2968998.742138365,1950700.0,18025100,159,3086461.022849313,0.3522012578616352,0.15723270440251572,0.1761006289308176,0.18867924528301888,0.8805031446540881,0.13836477987421383,10,68,12,0.006289308176100629,0.28814213836477987,1.039562927071619,0.3673,20433400,74971600,41061400,11454300,37833600,19150000,0,0,0,19351300,0,26810400,0,135248000,0,0,85756800,Kartu Kredit,P,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04328460900356472,0.0,0.024263945153989615,0.08698144430877741,0,2,Impulsive Spender,1
BUDU00933,2397500,58475.60975609756,37500.0,262500,41,61282.85967743267,0.3902439024390244,0.07317073170731707,0.2926829268292683,0.21951219512195122,0.0,0.1951219512195122,8,28,12,0.0,0.09526097560975609,1.0480071936495263,0.1878,0,0,454000,262500,0,0,153200,0,754400,0,121700,0,121500,0,372400,157800,0,Gopay,P,24.0,0.31466110531803965,0.06581856100104275,0.0,0.15532846715328466,0.06389989572471325,0.05076120959332638,0.0,0.05067778936392075,0.10948905109489052,0.18936392075078207,0,1,Emotional Spender,0
BUDU00934,374900,22052.941176470587,15100.0,65700,17,17642.81431798293,0.35294117647058826,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.0,0.17647058823529413,5,11,10,0.0,0.2836,0.8000209213275803,0.1853,0,0,0,0,0,0,0,0,88000,0,65700,0,92300,0,62700,66200,0,Tunai,L,47.0,0.23472926113630302,0.17658042144571887,0.0,0.1672445985596159,0.0,0.17524673246198985,0.0,0.24619898639637236,0.0,0.0,0,0,Rational Spender,2
BUDU00935,1419100,64504.545454545456,48650.0,275000,22,64286.81622432193,0.5,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.0,0.045454545454545456,7,20,11,0.0,0.21450454545454545,0.9966245908921727,0.2091,0,0,274200,155800,0,0,94000,0,599000,0,0,0,126600,0,118500,51000,0,Dana,L,30.0,0.4220985131421323,0.03593827073497287,0.0,0.08350362906067225,0.06623916566838137,0.0,0.0,0.08921147205975619,0.10978789373546614,0.19322105559861885,0,1,Emotional Spender,0
BUDU00936,6338800,154604.8780487805,133400.0,383100,41,90231.09206703506,0.3902439024390244,0.2682926829268293,0.1951219512195122,0.24390243902439024,0.0,0.0975609756097561,9,29,12,0.04878048780487805,0.22592439024390243,0.5836238364908874,0.2317,1277400,0,351800,374500,0,0,0,849100,2014700,0,272400,0,58200,0,719000,421700,0,Gopay,L,42.0,0.31783618350476434,0.06652678740455607,0.133952798636966,0.11342840916261752,0.0,0.04297343345743674,0.20152079257903704,0.009181548558086705,0.05908058307566101,0.055499463620874614,0,1,Emotional Spender,0
BUDU00937,871500,48416.666666666664,36500.0,169100,18,36490.969874106406,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.1111111111111111,6,16,11,0.0,0.29470555555555555,0.7536861247663974,0.2028,0,0,80800,0,0,0,293100,0,80700,0,0,0,194600,0,194700,27600,0,Tunai,P,28.0,0.09259896729776247,0.03166953528399311,0.0,0.223407917383821,0.3363166953528399,0.0,0.0,0.22329317269076304,0.0,0.09271371199082043,0,0,Rational Spender,2
BUDU00938,12463200,183282.35294117648,137100.0,663900,68,144223.20692342325,0.45588235294117646,0.16176470588235295,0.14705882352941177,0.16176470588235295,0.0,0.10294117647058823,9,39,12,0.014705882352941176,0.3067970588235294,0.7868908523326898,0.2235,3360000,0,520600,454000,0,0,0,1320700,4869500,0,262900,0,718800,0,654700,302000,0,Gopay,P,30.0,0.39071025097888185,0.02423133705629373,0.10596796970280506,0.05253065023428975,0.0,0.021094101033442454,0.2695936838051223,0.057673791642595805,0.03642724179985878,0.041770973746710315,0,1,Emotional Spender,0
BUDU00939,4373600,128635.29411764706,108950.0,373500,34,88296.61403423619,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.0,0.11764705882352941,7,25,12,0.029411764705882353,0.2904264705882353,0.6864104804197985,0.1941,482100,0,613600,0,0,0,0,89400,1923400,0,0,0,147300,0,575600,542200,0,Gopay,P,39.0,0.43977501371867567,0.123971099323212,0.020440826778854948,0.1316078287909274,0.0,0.0,0.11022955917322115,0.03367934882019389,0.0,0.14029632339491493,0,1,Emotional Spender,0
BUDU00940,9632000,178370.37037037036,153450.0,441100,54,109392.27427729232,0.3333333333333333,0.16666666666666666,0.09259259259259259,0.2037037037037037,0.0,0.07407407407407407,9,35,12,0.018518518518518517,0.23995185185185186,0.6132872519698698,0.1778,2222900,0,1943100,586100,0,0,0,1130300,2258800,0,593600,0,118300,0,511300,267600,0,Gopay,P,21.0,0.23450996677740865,0.027782392026578073,0.11734842192691029,0.05308347176079734,0.0,0.06162790697674419,0.2307828073089701,0.012281976744186046,0.06084925249169435,0.20173380398671095,0,1,Emotional Spender,0
BUDU00941,45888300,717004.6875,511400.0,2360900,64,562472.2622945014,0.3125,0.265625,0.125,0.15625,0.28125,0.09375,10,42,12,0.015625,0.3010703125,0.784475014041664,0.2594,6857100,8726300,5600400,4185500,0,1691000,0,0,8880900,1371700,0,0,0,4903000,0,381600,3290800,Kartu Kredit,L,41.0,0.193532992069874,0.008315845215447074,0.0,0.0,0.0,0.0,0.14943024692568693,0.0,0.0912106135986733,0.12204418119651414,0,1,Emotional Spender,0
BUDU00942,1663700,53667.74193548387,34000.0,312500,31,58442.01335281993,0.3548387096774194,0.12903225806451613,0.0967741935483871,0.22580645161290322,0.0,0.06451612903225806,7,22,12,0.0,0.2900032258064516,1.088959796800756,0.1726,0,0,389300,0,0,0,38100,0,522000,0,66300,0,138900,0,349300,159800,0,Gopay,L,26.0,0.3137584901124001,0.09605097072789566,0.0,0.2099537176173589,0.022900763358778626,0.03985093466370139,0.0,0.08348860972531105,0.0,0.2339965137945543,0,0,Rational Spender,2
BUDU00943,1756200,53218.181818181816,38600.0,270600,33,50107.39999332344,0.36363636363636365,0.12121212121212122,0.15151515151515152,0.2727272727272727,0.0,0.09090909090909091,6,21,9,0.0,0.27346363636363635,0.9415466346541814,0.1773,0,0,444000,0,0,0,115600,0,502400,0,0,0,229300,0,285800,179100,0,Tunai,L,40.0,0.2860722013438105,0.10198155107618723,0.0,0.1627377291880196,0.0658239380480583,0.0,0.0,0.1305659947614167,0.0,0.2528185855825077,0,0,Rational Spender,2
BUDU00944,2250500,60824.32432432433,37500.0,333600,37,66419.8071420023,0.32432432432432434,0.2702702702702703,0.13513513513513514,0.16216216216216217,0.0,0.08108108108108109,8,24,12,0.0,0.1706972972972973,1.0919941631877739,0.2068,0,0,87300,28700,0,0,64600,0,632900,0,420700,0,111100,0,568600,336600,0,Gopay,L,36.0,0.28122639413463674,0.14956676294156854,0.0,0.25265496556320816,0.028704732281715176,0.1869362363919129,0.0,0.04936680737613863,0.01275272161741835,0.03879137969340147,0,0,Rational Spender,2
BUDU00945,7068500,186013.15789473685,133450.0,735000,38,173951.83423293187,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.13157894736842105,0.0,0.02631578947368421,8,28,12,0.05263157894736842,0.2744315789473684,0.9351587608193267,0.1276,663500,0,1426100,1487700,0,0,0,212000,2267200,0,0,0,353700,0,434200,224100,0,Gopay,P,25.0,0.32074697602037205,0.03170403904647379,0.029992218999787792,0.061427459857112544,0.0,0.0,0.09386715710546792,0.05003890500106105,0.21046898210369952,0.20175426186602533,0,1,Emotional Spender,0
BUDU00946,987500,54861.11111111111,31050.0,177400,18,50498.87755175285,0.5,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,0.2222222222222222,7,17,10,0.0,0.18370555555555557,0.9204858692977734,0.275,0,0,15700,0,0,0,83000,0,252500,0,177400,0,48600,0,149600,260700,0,Gopay,L,25.0,0.25569620253164554,0.264,0.0,0.15149367088607596,0.0840506329113924,0.17964556962025316,0.0,0.04921518987341772,0.0,0.015898734177215188,0,0,Rational Spender,2
