txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,age,pendapatan_bulan,spending_ratio,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0040048,BUDU00805,2024-02-05 11:45:38,143700,Sembako & Kebutuhan Pokok,Indomaret,Gopay,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.7122,107.5456,0.2232,0,0,0,2,0,11,1,1,0,23,0,0.0,Mon,6,50k-200k,0,0.11609866467344095,18-24,18600.0,125100.0,540700.0,925700.0,77242.85714285714,0
TXN0040049,BUDU00805,2024-06-20 10:10:21,52200,Hiburan,Konser Musik,Tunai,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.6789,107.5192,0.2376,0,0,0,6,3,10,2,0,0,23,0,0.0,Thu,25,50k-200k,0,0.07264499707076624,18-24,143700.0,-91500.0,496500.0,977900.0,70928.57142857143,0
TXN0040050,BUDU00805,2024-06-22 13:18:37,27900,Pulsa & Data,Myrepublic,Gopay,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.7076,107.5579,0.2101,0,0,1,6,5,13,2,0,0,23,0,0.0,Sat,25,<50k,0,0.04232237732571059,18-24,52200.0,-24300.0,499200.0,1005800.0,71314.28571428571,0
TXN0040051,BUDU00805,2024-06-30 12:57:59,46400,Transportasi,Parkir,Gopay,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.732,107.5596,0.2197,0,0,1,6,6,12,2,0,1,23,0,0.0,Sun,26,<50k,0,0.0957354396880871,18-24,27900.0,18500.0,492600.0,1052200.0,70371.42857142857,0
TXN0040052,BUDU00805,2024-07-25 18:00:16,125600,Pulsa & Data,Xl Axiata,Ovo,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.6937,107.5418,0.22,0,0,0,7,3,18,3,0,1,23,0,0.0,Thu,30,50k-200k,0,0.04232237732571059,18-24,46400.0,79200.0,571300.0,1177800.0,81614.28571428571,0
TXN0040053,BUDU00805,2024-07-27 00:01:35,34600,Transportasi,Mrt Jakarta,Tunai,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.7637,107.5274,0.2637,0,0,1,7,5,0,3,0,1,23,0,0.0,Sat,30,<50k,0,0.0957354396880871,18-24,125600.0,-91000.0,449000.0,1212400.0,64142.857142857145,0
TXN0040054,BUDU00805,2024-08-27 08:31:12,28400,Pulsa & Data,Smartfren,Tunai,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.7307,107.552,0.2257,0,0,0,8,1,8,3,0,1,23,0,0.0,Tue,35,<50k,0,0.04232237732571059,18-24,34600.0,-6200.0,458800.0,1240800.0,65542.85714285714,0
TXN0040055,BUDU00805,2024-09-26 20:39:43,11900,Transportasi,Bbm Pertamina,Tunai,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.7609,107.5037,0.2826,0,1,0,9,3,20,3,0,1,23,0,0.0,Thu,39,<50k,0,0.0957354396880871,18-24,28400.0,-16500.0,327000.0,1252700.0,46714.28571428572,0
TXN0040056,BUDU00805,2024-10-14 08:40:20,15800,Transportasi,Bbm Pertamina,Dana,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.6906,107.5377,0.223,0,0,0,10,0,8,4,0,0,23,0,0.0,Mon,42,<50k,0,0.0957354396880871,18-24,11900.0,3900.0,290600.0,1268500.0,41514.28571428572,0
TXN0040057,BUDU00805,2024-11-30 12:41:44,13800,Makanan & Minuman,Mie Ayam & Bakso,Tunai,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.7519,107.4923,0.2884,0,0,1,11,5,12,4,0,1,23,0,0.0,Sat,48,<50k,0,0.18739015373426798,18-24,15800.0,-2000.0,276500.0,1282300.0,39500.0,0
TXN0040058,BUDU00805,2024-12-09 18:25:15,58600,Transportasi,Toll,Ovo,P,23,D,Kelas D (Menengah Bawah),Driver Ojek Online,Bandung,Kota Besar,2500000,-6.6222,107.7499,-6.7379,107.5195,0.2578,0,0,0,12,0,18,4,0,0,23,0,0.0,Mon,50,50k-200k,0,0.0957354396880871,18-24,13800.0,44800.0,288700.0,1340900.0,41242.857142857145,0
TXN0040059,BUDU00806,2023-01-01 20:54:10,887500,Fashion & Pakaian,Matahari Dept Store,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7549,106.4275,0.1478,0,1,1,1,6,20,1,1,0,25,0,0.0,Sun,52,500k-1jt,1,0.10367467323892447,25-34,,0.0,887500.0,887500.0,887500.0,0
TXN0040060,BUDU00806,2023-01-02 15:10:12,1762300,Belanja Online,Blibli,Gopay,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7763,106.4177,0.1248,0,0,0,1,0,15,1,1,0,25,0,0.0,Mon,1,>1jt,1,0.12405809983636694,25-34,887500.0,874800.0,2649800.0,2649800.0,1324900.0,0
TXN0040061,BUDU00806,2023-01-14 18:00:09,2826900,Belanja Online,Shopee,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7273,106.4653,0.1927,0,0,1,1,5,18,1,0,0,25,0,0.0,Sat,2,>1jt,1,0.12405809983636694,25-34,1762300.0,1064600.0,5476700.0,5476700.0,1825566.6666666667,0
TXN0040062,BUDU00806,2023-01-28 20:50:16,895500,Fashion & Pakaian,Erigo,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7599,106.433,0.1471,0,1,1,1,5,20,1,0,1,25,0,0.0,Sat,4,500k-1jt,1,0.10367467323892447,25-34,2826900.0,-1931400.0,6372200.0,6372200.0,1593050.0,0
TXN0040063,BUDU00806,2023-02-03 18:14:07,5971400,Belanja Online,Tokopedia,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7725,106.4034,0.12,0,0,0,2,4,18,1,1,0,25,0,0.0,Fri,5,>1jt,1,0.12405809983636694,25-34,895500.0,5075900.0,12343600.0,12343600.0,2468720.0,1
TXN0040064,BUDU00806,2023-02-05 18:09:51,7248500,Properti & Renovasi,Vivere,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8047,106.4262,0.1098,0,0,1,2,6,18,1,1,0,25,0,0.0,Sun,5,>1jt,1,0.010686652794893033,25-34,5971400.0,1277100.0,19592100.0,19592100.0,3265350.0,1
TXN0040065,BUDU00806,2023-02-09 06:16:23,1901300,Hiburan,Karaoke,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.771,106.3995,0.1194,0,0,0,2,3,6,1,0,0,25,0,0.0,Thu,6,>1jt,1,0.07264499707076624,25-34,7248500.0,-5347200.0,21493400.0,21493400.0,3070485.714285714,0
TXN0040066,BUDU00806,2023-02-11 08:30:53,2990400,Belanja Online,Zalora,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7991,106.4506,0.1325,0,0,1,2,5,8,1,0,0,25,0,0.0,Sat,6,>1jt,1,0.12405809983636694,25-34,1901300.0,1089100.0,23596300.0,24483800.0,3370900.0,0
TXN0040067,BUDU00806,2023-02-17 15:19:58,4909300,Travel & Hotel,Airy Rooms,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7979,106.4532,0.1353,0,0,0,2,4,15,1,0,0,25,0,0.0,Fri,7,>1jt,1,0.03549423243974869,25-34,2990400.0,1918900.0,26743300.0,29393100.0,3820471.4285714286,0
TXN0040068,BUDU00806,2023-02-17 19:18:33,5311500,Properti & Renovasi,Ikea,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7311,106.482,0.201,0,0,0,2,4,19,1,0,0,25,0,0.0,Fri,7,>1jt,1,0.010686652794893033,25-34,4909300.0,402200.0,29227900.0,34704600.0,4175414.285714286,0
TXN0040069,BUDU00806,2023-02-19 17:19:13,4022300,Investasi & Asuransi,Pluang,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7737,106.4246,0.131,0,0,1,2,6,17,1,0,0,25,0,0.0,Sun,7,>1jt,1,0.01266641077958021,25-34,5311500.0,-1289200.0,32354700.0,38726900.0,4622100.0,0
TXN0040070,BUDU00806,2023-03-01 19:06:15,1511900,Elektronik,Samsung Store,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8108,106.4647,0.1383,0,0,0,3,2,19,1,1,0,25,0,0.0,Wed,9,>1jt,1,0.03783761944203148,25-34,4022300.0,-2510400.0,27895200.0,40238800.0,3985028.5714285714,0
TXN0040071,BUDU00806,2023-03-06 11:27:23,5915600,Restoran & Kafe,Pizza Hut,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7411,106.4252,0.1581,0,0,0,3,0,11,1,0,0,25,0,0.0,Mon,10,>1jt,1,0.05094846568756187,25-34,1511900.0,4403700.0,26562300.0,46154400.0,3794614.285714286,0
TXN0040072,BUDU00806,2023-03-12 08:16:24,3281500,Restoran & Kafe,Kfc,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7967,106.4013,0.0986,0,0,1,3,6,8,1,0,0,25,0,0.0,Sun,10,>1jt,1,0.05094846568756187,25-34,5915600.0,-2634100.0,27942500.0,49435900.0,3991785.714285714,0
TXN0040073,BUDU00806,2023-03-12 17:55:05,3480900,Properti & Renovasi,Ikea,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7839,106.3892,0.1032,0,0,1,3,6,17,1,0,0,25,0,0.0,Sun,10,>1jt,1,0.010686652794893033,25-34,3281500.0,199400.0,28433000.0,52916800.0,4061857.1428571427,0
TXN0040074,BUDU00806,2023-03-13 07:42:18,66300,Hiburan,Taman Wisata,Gopay,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8202,106.3862,0.0708,0,0,0,3,0,7,1,0,0,25,0,0.0,Mon,11,50k-200k,0,0.07264499707076624,25-34,3480900.0,-3414600.0,23590000.0,52983100.0,3370000.0,0
TXN0040075,BUDU00806,2023-04-13 18:21:45,1400000,Travel & Hotel,Hotel Bintang 3,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7698,106.4427,0.1459,0,0,0,4,3,18,2,0,0,25,0,0.0,Thu,15,>1jt,1,0.03549423243974869,25-34,66300.0,1333700.0,19678500.0,54383100.0,2811214.285714286,0
TXN0040076,BUDU00806,2023-04-16 14:44:58,808600,Olahraga & Gym,Celebrity Fitness,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8183,106.4305,0.1051,0,0,1,4,6,14,2,0,0,25,0,0.0,Sun,15,500k-1jt,1,0.02286822488434577,25-34,1400000.0,-591400.0,16464800.0,55191700.0,2352114.285714286,0
TXN0040077,BUDU00806,2023-04-21 19:31:11,3952800,Travel & Hotel,Resort Bali,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7776,106.4437,0.141,0,0,0,4,4,19,2,0,0,25,0,0.0,Fri,16,>1jt,1,0.03549423243974869,25-34,808600.0,3144200.0,18905700.0,59144500.0,2700814.285714286,0
TXN0040078,BUDU00806,2023-05-04 17:19:06,1096800,Hiburan,Taman Wisata,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8198,106.4741,0.1429,0,0,0,5,3,17,2,1,0,25,0,0.0,Thu,18,>1jt,1,0.07264499707076624,25-34,3952800.0,-2856000.0,14086900.0,60241300.0,2012414.2857142857,0
TXN0040079,BUDU00806,2023-05-07 16:41:55,15526800,Restoran & Kafe,Fore Coffee,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7345,106.4828,0.1991,0,0,1,5,6,16,2,0,0,25,0,0.0,Sun,18,>1jt,1,0.05094846568756187,25-34,1096800.0,14430000.0,26332200.0,75768100.0,3761742.8571428573,1
TXN0040080,BUDU00806,2023-05-14 15:44:35,1509900,Hiburan,Game Online,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.729,106.4129,0.1629,0,0,1,5,6,15,2,0,0,25,0,0.0,Sun,19,>1jt,1,0.07264499707076624,25-34,15526800.0,-14016900.0,24361200.0,77278000.0,3480171.4285714286,0
TXN0040081,BUDU00806,2023-06-10 22:55:19,1105800,Hiburan,Xxi Cinema,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8119,106.4487,0.1239,0,1,1,6,5,22,2,0,0,25,0,0.0,Sat,23,>1jt,1,0.07264499707076624,25-34,1509900.0,-404100.0,25400700.0,78383800.0,3628671.4285714286,0
TXN0040082,BUDU00806,2023-06-13 20:53:42,2651500,Travel & Hotel,Airbnb,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7957,106.4619,0.1437,0,1,0,6,1,20,2,0,0,25,0,0.0,Tue,24,>1jt,1,0.03549423243974869,25-34,1105800.0,1545700.0,26652200.0,81035300.0,3807457.1428571427,0
TXN0040083,BUDU00806,2023-06-22 09:09:18,11405700,Properti & Renovasi,Ikea,Gopay,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7937,106.4793,0.1595,0,0,0,6,3,9,2,0,0,25,0,0.0,Thu,25,>1jt,1,0.010686652794893033,25-34,2651500.0,8754200.0,37249300.0,92441000.0,5321328.571428572,1
TXN0040084,BUDU00806,2023-06-29 20:20:29,668200,Olahraga & Gym,Lapangan Futsal,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7931,106.3898,0.0953,0,1,0,6,3,20,2,0,1,25,0,0.0,Thu,26,500k-1jt,0,0.02286822488434577,25-34,11405700.0,-10737500.0,33964700.0,93109200.0,4852100.0,0
TXN0040085,BUDU00806,2023-06-30 07:02:20,1623000,Elektronik,Tokopedia Electronics,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7425,106.464,0.1804,0,0,0,6,4,7,2,0,1,25,0,0.0,Fri,26,>1jt,1,0.03783761944203148,25-34,668200.0,954800.0,34490900.0,94732200.0,4927271.428571428,0
TXN0040086,BUDU00806,2023-07-14 18:42:39,1864200,Kecantikan & Perawatan,Zap Clinic,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.771,106.3914,0.1157,0,0,0,7,4,18,3,0,0,25,0,0.0,Fri,28,>1jt,1,0.035595240500191916,25-34,1623000.0,241200.0,20828300.0,96596400.0,2975471.4285714286,0
TXN0040087,BUDU00806,2023-07-18 08:51:54,169500,Kecantikan & Perawatan,Salon Premium,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7227,106.4315,0.1772,0,0,0,7,1,8,3,0,0,25,0,0.0,Tue,29,50k-200k,0,0.035595240500191916,25-34,1864200.0,-1694700.0,19487900.0,96765900.0,2783985.714285714,0
TXN0040088,BUDU00806,2023-07-26 10:09:39,3297800,Fashion & Pakaian,Brand Lokal Ig,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8063,106.4095,0.0965,0,0,0,7,2,10,3,0,1,25,0,0.0,Wed,30,>1jt,1,0.10367467323892447,25-34,169500.0,3128300.0,21679900.0,100063700.0,3097128.5714285714,0
TXN0040089,BUDU00806,2023-07-28 09:09:49,3255200,Restoran & Kafe,Kopi Kenangan,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7424,106.4693,0.1841,0,0,0,7,4,9,3,0,1,25,0,0.0,Fri,30,>1jt,1,0.05094846568756187,25-34,3297800.0,-42600.0,22283600.0,102431400.0,3183371.4285714286,0
TXN0040090,BUDU00806,2023-07-30 18:51:03,1096500,Kecantikan & Perawatan,Sociolla Premium,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7286,106.4111,0.1625,0,0,1,7,6,18,3,0,1,25,0,0.0,Sun,30,>1jt,1,0.035595240500191916,25-34,3255200.0,-2158700.0,11974400.0,101765600.0,1710628.5714285714,0
TXN0040091,BUDU00806,2023-07-30 21:22:43,1035900,Restoran & Kafe,Pizza Hut,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7549,106.3925,0.1309,0,1,1,7,6,21,3,0,1,25,0,0.0,Sun,30,>1jt,1,0.05094846568756187,25-34,1096500.0,-60600.0,12342100.0,99974600.0,1763157.142857143,0
TXN0040092,BUDU00806,2023-08-10 07:59:19,445900,Olahraga & Gym,Fitness First,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7414,106.4091,0.1501,0,0,0,8,3,7,3,0,0,25,0,0.0,Thu,32,200k-500k,0,0.02286822488434577,25-34,1035900.0,-590000.0,11165000.0,99525000.0,1595000.0,0
TXN0040093,BUDU00806,2023-08-16 21:18:37,932900,Elektronik,Samsung Store,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7641,106.4765,0.1744,0,1,0,8,2,21,3,0,0,25,0,0.0,Wed,33,500k-1jt,1,0.03783761944203148,25-34,445900.0,487000.0,10233700.0,94486500.0,1461957.142857143,0
TXN0040094,BUDU00806,2023-08-19 20:48:19,2413500,Travel & Hotel,Airbnb,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7456,106.4118,0.1476,0,1,1,8,5,20,3,0,0,25,0,0.0,Sat,33,>1jt,1,0.03549423243974869,25-34,932900.0,1480600.0,12477700.0,89651500.0,1782528.5714285714,0
TXN0040095,BUDU00806,2023-08-24 22:15:01,1049800,Hiburan,Bioskop Drive-In,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8092,106.404,0.0907,0,1,0,8,3,22,3,0,0,25,0,0.0,Thu,34,>1jt,1,0.07264499707076624,25-34,2413500.0,-1363700.0,10229700.0,88800000.0,1461385.7142857143,0
TXN0040096,BUDU00806,2023-09-02 11:24:36,3681900,Fashion & Pakaian,Batik Keris,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7401,106.4427,0.1687,0,0,1,9,5,11,3,1,0,25,0,0.0,Sat,35,>1jt,1,0.10367467323892447,25-34,1049800.0,2632100.0,10656400.0,89491500.0,1522342.857142857,1
TXN0040097,BUDU00806,2023-09-03 17:00:25,959600,Kecantikan & Perawatan,Salon Premium,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7656,106.4777,0.1744,0,0,1,9,6,17,3,1,0,25,0,0.0,Sun,35,500k-1jt,1,0.035595240500191916,25-34,3681900.0,-2722300.0,10519500.0,85541800.0,1502785.7142857143,0
TXN0040098,BUDU00806,2023-09-07 08:13:07,1065000,Fashion & Pakaian,Brand Lokal Ig,Gopay,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8007,106.4187,0.107,0,0,0,9,3,8,3,0,0,25,0,0.0,Thu,36,>1jt,1,0.10367467323892447,25-34,959600.0,105400.0,10548600.0,81295300.0,1506942.857142857,0
TXN0040099,BUDU00806,2023-09-07 12:18:46,962300,Olahraga & Gym,Lapangan Futsal,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8193,106.4074,0.086,0,0,0,9,3,12,3,0,0,25,0,0.0,Thu,36,500k-1jt,1,0.02286822488434577,25-34,1065000.0,-102700.0,11065000.0,78235300.0,1580714.2857142857,0
TXN0040100,BUDU00806,2023-09-07 13:29:07,3785100,Travel & Hotel,Tiket.Com,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8062,106.4163,0.1014,0,0,0,9,3,13,3,0,0,25,0,0.0,Thu,36,>1jt,1,0.03549423243974869,25-34,962300.0,2822800.0,13917200.0,80508500.0,1988171.4285714286,0
TXN0040101,BUDU00806,2023-09-10 12:34:56,3063600,Restoran & Kafe,Sushi Tei,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7965,106.406,0.1016,0,0,1,9,6,12,3,0,0,25,0,0.0,Sun,36,>1jt,1,0.05094846568756187,25-34,3785100.0,-721500.0,14567300.0,77656500.0,2081042.857142857,0
TXN0040102,BUDU00806,2023-09-17 20:31:16,796000,Elektronik,Jd.Id Electronics,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7273,106.4524,0.1848,0,1,1,9,6,20,3,0,0,25,0,0.0,Sun,37,500k-1jt,1,0.03783761944203148,25-34,3063600.0,-2267600.0,14313500.0,75171000.0,2044785.7142857143,0
TXN0040103,BUDU00806,2023-09-19 20:15:21,2318600,Travel & Hotel,Traveloka,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8114,106.4076,0.0916,0,1,0,9,1,20,3,0,0,25,0,0.0,Tue,38,>1jt,1,0.03549423243974869,25-34,796000.0,1522600.0,12950200.0,74008700.0,1850028.5714285714,0
TXN0040104,BUDU00806,2023-09-24 19:06:26,615100,Kecantikan & Perawatan,Spa & Wellness,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.8192,106.4717,0.141,0,0,1,9,6,19,3,0,0,25,0,0.0,Sun,38,500k-1jt,0,0.035595240500191916,25-34,2318600.0,-1703500.0,12605700.0,74557500.0,1800814.2857142857,0
TXN0040105,BUDU00806,2023-09-28 23:51:20,5717400,Properti & Renovasi,Ace Hardware,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7571,106.3899,0.1279,0,1,0,9,3,23,3,0,1,25,0,0.0,Thu,39,>1jt,1,0.010686652794893033,25-34,615100.0,5102300.0,17258100.0,78874900.0,2465442.8571428573,1
TXN0040106,BUDU00806,2023-10-12 19:37:21,666300,Kecantikan & Perawatan,Zap Clinic,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7903,106.4048,0.1058,0,0,0,10,3,19,4,0,0,25,0,0.0,Thu,41,500k-1jt,0,0.035595240500191916,25-34,5717400.0,-5051100.0,16962100.0,78732600.0,2423157.1428571427,0
TXN0040107,BUDU00806,2023-10-20 20:05:30,519600,Belanja Online,Blibli,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7931,106.393,0.097,0,1,0,10,4,20,4,0,0,25,0,0.0,Fri,42,500k-1jt,0,0.12405809983636694,25-34,666300.0,-146700.0,13696600.0,75299400.0,1956657.142857143,0
TXN0040108,BUDU00806,2023-10-30 18:30:32,2991400,Investasi & Asuransi,Reksa Dana Mandiri,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7997,106.4767,0.1542,0,0,0,10,0,18,4,0,1,25,0,0.0,Mon,44,>1jt,1,0.01266641077958021,25-34,519600.0,2471800.0,13624400.0,77194000.0,1946342.857142857,0
TXN0040109,BUDU00806,2023-11-16 16:08:39,2010200,Olahraga & Gym,Nike/Adidas Store,Kartu Debit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7645,106.4299,0.1415,0,0,0,11,3,16,4,0,0,25,0,0.0,Thu,46,>1jt,1,0.02286822488434577,25-34,2991400.0,-981200.0,14838600.0,63677400.0,2119800.0,0
TXN0040110,BUDU00806,2023-11-21 08:36:47,1129200,Hiburan,Bioskop Drive-In,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7585,106.4476,0.1575,0,0,0,11,1,8,4,0,0,25,0,0.0,Tue,47,>1jt,1,0.07264499707076624,25-34,2010200.0,-881000.0,13649200.0,63296700.0,1949885.7142857143,0
TXN0040111,BUDU00806,2023-11-25 10:55:19,883500,Kecantikan & Perawatan,Erha Clinic,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7318,106.4069,0.1578,0,0,1,11,5,10,4,0,1,25,0,0.0,Sat,47,500k-1jt,1,0.035595240500191916,25-34,1129200.0,-245700.0,13917600.0,63074400.0,1988228.5714285714,0
TXN0040112,BUDU00806,2023-11-25 11:00:16,1394500,Travel & Hotel,Hotel Bintang 3,Kartu Kredit,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7289,106.3951,0.1562,0,0,1,11,5,11,4,0,1,25,0,0.0,Sat,47,>1jt,1,0.03549423243974869,25-34,883500.0,511000.0,9594700.0,61817400.0,1370671.4285714286,0
TXN0040113,BUDU00806,2023-12-02 18:22:52,977500,Belanja Online,Tokopedia,Transfer Bank,L,25,A,Kelas A (Kaya),Notaris,Tangerang,Metropolitan,2100000,-5.876,106.3427,-5.7368,106.4515,0.1767,0,0,1,12,5,18,4,1,0,25,0,0.0,Sat,48,500k-1jt,1,0.12405809983636694,25-34,1394500.0,-417000.0,9905900.0,51389200.0,1415128.5714285714,0
